"NY"	"104"	"415.0"	"No"	"Yes"	"26.0"	"189.1"	"112.0"	"32.15"	"178.2"	"97.0"	"15.15"	"199.3"	"566.5999999999999"	"104.0"	"313"	"8.97"	"11.1"	"4.0"	"3.0"	"1.0"	"False"	"NY"	"167"	"415.0"	"No"	"No"	"0.0"	"166.4"	"85.0"	"28.29"	"243.2"	"135.0"	"20.67"	"229.2"	"95.0"	"10.31"	"9.9"	"5.0"	"2.67"	"1.0"	"False"
"MA"	"73"	"408.0"	"No"	"No"	"0.0"	"94.1"	"136.0"	"16.0"	"280.3"	"122.0"	"23.83"	"205.0"	"579.4"	"77.0"	"335"	"9.23"	"9.8"	"4.0"	"2.65"	"0.0"	"False"	"MA"	"142"	"408.0"	"No"	"No"	"0.0"	"216.8"	"134.0"	"36.86"	"187.8"	"106.0"	"15.96"	"138.1"	"108.0"	"6.21"	"8.3"	"2.0"	"2.24"	"0.0"	"False"
"VT"	"138"	"415.0"	"No"	"No"	"0.0"	"230.1"	"107.0"	"39.12"	"212.0"	"120.0"	"18.02"	"174.9"	"617.0"	"119.0"	"346"	"7.87"	"13.2"	"4.0"	"3.56"	"1.0"	"False"	"VT"	"38"	"415.0"	"No"	"No"	"0.0"	"137.8"	"86.0"	"23.43"	"286.3"	"76.0"	"24.34"	"167.0"	"77.0"	"7.52"	"14.1"	"3.0"	"3.81"	"2.0"	"False"
"NY"	"32"	"415.0"	"No"	"No"	"0.0"	"164.8"	"98.0"	"28.02"	"229.9"	"96.0"	"19.54"	"167.3"	"562.0"	"108.0"	"302"	"7.53"	"14.8"	"2.0"	"4.0"	"2.0"	"False"	"NY"	"161"	"415.0"	"No"	"No"	"0.0"	"332.9"	"67.0"	"56.59"	"317.8"	"97.0"	"27.01"	"160.6"	"128.0"	"7.23"	"5.4"	"9.0"	"1.46"	"4.0"	"True"
"VA"	"127"	"408.0"	"No"	"Yes"	"25.0"	"173.0"	"91.0"	"29.41"	"245.8"	"64.0"	"20.89"	"300.0"	"718.8"	"99.0"	"254"	"13.5"	"4.8"	"3.0"	"1.3"	"0.0"	"False"	"VA"	"113"	"408.0"	"No"	"Yes"	"34.0"	"44.9"	"63.0"	"7.63"	"134.2"	"82.0"	"11.41"	"168.4"	"118.0"	"7.58"	"13.3"	"3.0"	"3.59"	"1.0"	"False"
"WY"	"151"	"510.0"	"No"	"No"	"0.0"	"235.9"	"104.0"	"40.1"	"80.6"	"91.0"	"6.85"	"212.8"	"529.3"	"116.0"	"311"	"9.58"	"5.8"	"2.0"	"1.57"	"3.0"	"False"	"WY"	"127"	"510.0"	"Yes"	"No"	"0.0"	"247.5"	"99.0"	"42.08"	"108.5"	"118.0"	"9.22"	"232.0"	"72.0"	"10.44"	"10.6"	"3.0"	"2.86"	"2.0"	"False"
"SD"	"163"	"415.0"	"Yes"	"No"	"0.0"	"197.2"	"90.0"	"33.52"	"188.5"	"113.0"	"16.02"	"211.1"	"596.8"	"94.0"	"297"	"9.5"	"7.8"	"8.0"	"2.11"	"1.0"	"False"	"SD"	"87"	"415.0"	"No"	"Yes"	"21.0"	"214.0"	"113.0"	"36.38"	"180.0"	"114.0"	"15.3"	"134.5"	"82.0"	"6.05"	"10.6"	"5.0"	"2.86"	"0.0"	"False"
"MT"	"147"	"415.0"	"No"	"Yes"	"35.0"	"197.3"	"134.0"	"33.54"	"141.1"	"99.0"	"11.99"	"212.1"	"550.5"	"90.0"	"323"	"9.54"	"10.1"	"4.0"	"2.73"	"2.0"	"True"	"MT"	"100"	"415.0"	"No"	"No"	"0.0"	"113.3"	"96.0"	"19.26"	"197.9"	"89.0"	"16.82"	"284.5"	"93.0"	"12.8"	"11.7"	"2.0"	"3.16"	"4.0"	"True"
"SC"	"109"	"415.0"	"No"	"No"	"0.0"	"222.5"	"74.0"	"37.83"	"169.7"	"75.0"	"14.42"	"264.3"	"656.5"	"94.0"	"243"	"11.89"	"9.0"	"3.0"	"2.43"	"2.0"	"False"	"SC"	"112"	"415.0"	"No"	"No"	"0.0"	"266.0"	"97.0"	"45.22"	"214.6"	"94.0"	"18.24"	"306.2"	"100.0"	"13.78"	"14.2"	"2.0"	"3.83"	"2.0"	"True"
"ME"	"69"	"510.0"	"No"	"No"	"0.0"	"194.2"	"122.0"	"33.01"	"242.1"	"81.0"	"20.58"	"215.8"	"652.0999999999999"	"80.0"	"283"	"9.71"	"9.7"	"3.0"	"2.62"	"2.0"	"False"	"ME"	"66"	"510.0"	"No"	"No"	"0.0"	"118.0"	"133.0"	"20.06"	"248.1"	"99.0"	"21.09"	"214.4"	"122.0"	"9.65"	"5.3"	"5.0"	"1.43"	"1.0"	"False"
"NE"	"90"	"415.0"	"No"	"No"	"0.0"	"145.5"	"92.0"	"24.74"	"217.7"	"114.0"	"18.5"	"146.9"	"510.1"	"123.0"	"329"	"6.61"	"10.9"	"2.0"	"2.94"	"3.0"	"False"	"NE"	"123"	"415.0"	"No"	"No"	"0.0"	"150.0"	"98.0"	"25.5"	"89.8"	"95.0"	"7.63"	"326.0"	"91.0"	"14.67"	"11.1"	"3.0"	"3.0"	"3.0"	"False"
"NV"	"144"	"415.0"	"Yes"	"No"	"0.0"	"150.0"	"69.0"	"25.5"	"285.9"	"73.0"	"24.3"	"190.6"	"626.5"	"121.0"	"263"	"8.58"	"9.4"	"15.0"	"2.54"	"0.0"	"False"	"NV"	"105"	"415.0"	"Yes"	"Yes"	"29.0"	"220.7"	"82.0"	"37.52"	"217.7"	"110.0"	"18.5"	"190.5"	"100.0"	"8.57"	"13.2"	"6.0"	"3.56"	"1.0"	"True"
"DE"	"79"	"415.0"	"No"	"Yes"	"34.0"	"103.7"	"100.0"	"17.63"	"236.3"	"78.0"	"20.09"	"256.6"	"596.6"	"102.0"	"280"	"11.55"	"14.8"	"4.0"	"4.0"	"2.0"	"False"	"DE"	"96"	"415.0"	"No"	"Yes"	"26.0"	"175.8"	"96.0"	"29.89"	"206.6"	"84.0"	"17.56"	"178.0"	"105.0"	"8.01"	"11.1"	"2.0"	"3.0"	"2.0"	"False"
"OK"	"35"	"510.0"	"No"	"Yes"	"37.0"	"181.2"	"76.0"	"30.8"	"177.6"	"98.0"	"15.1"	"228.0"	"586.8"	"136.0"	"310"	"10.26"	"5.0"	"3.0"	"1.35"	"2.0"	"False"	"OK"	"138"	"510.0"	"No"	"Yes"	"33.0"	"155.2"	"139.0"	"26.38"	"268.3"	"79.0"	"22.81"	"186.4"	"71.0"	"8.39"	"9.7"	"4.0"	"2.62"	"3.0"	"False"
"OK"	"149"	"510.0"	"Yes"	"No"	"0.0"	"180.9"	"79.0"	"30.75"	"194.9"	"83.0"	"16.57"	"197.8"	"573.6"	"109.0"	"271"	"8.9"	"8.8"	"9.0"	"2.38"	"3.0"	"False"	"OK"	"84"	"510.0"	"No"	"No"	"0.0"	"203.4"	"125.0"	"34.58"	"182.9"	"88.0"	"15.55"	"213.7"	"121.0"	"9.62"	"13.8"	"2.0"	"3.73"	"1.0"	"False"
"WY"	"122"	"415.0"	"No"	"No"	"0.0"	"119.3"	"93.0"	"20.28"	"223.9"	"103.0"	"19.03"	"211.9"	"555.1"	"122.0"	"318"	"9.54"	"8.7"	"4.0"	"2.35"	"2.0"	"False"	"WY"	"111"	"415.0"	"No"	"No"	"0.0"	"146.2"	"55.0"	"24.85"	"261.5"	"83.0"	"22.23"	"163.2"	"116.0"	"7.34"	"8.7"	"3.0"	"2.35"	"3.0"	"False"
"TX"	"87"	"415.0"	"No"	"No"	"0.0"	"169.1"	"105.0"	"28.75"	"169.9"	"102.0"	"14.44"	"244.9"	"583.9"	"106.0"	"313"	"11.02"	"9.9"	"10.0"	"2.67"	"3.0"	"False"	"TX"	"126"	"415.0"	"No"	"No"	"0.0"	"190.9"	"143.0"	"32.45"	"149.7"	"72.0"	"12.72"	"191.4"	"87.0"	"8.61"	"13.0"	"3.0"	"3.51"	"1.0"	"False"
"NE"	"139"	"415.0"	"No"	"Yes"	"25.0"	"138.3"	"96.0"	"23.51"	"80.6"	"79.0"	"6.85"	"163.7"	"382.6"	"83.0"	"258"	"7.37"	"8.3"	"8.0"	"2.24"	"0.0"	"False"	"NE"	"117"	"415.0"	"No"	"No"	"0.0"	"102.8"	"119.0"	"17.48"	"206.7"	"91.0"	"17.57"	"299.0"	"105.0"	"13.46"	"10.1"	"7.0"	"2.73"	"1.0"	"False"
"NE"	"66"	"415.0"	"No"	"No"	"0.0"	"34.0"	"133.0"	"5.78"	"278.6"	"61.0"	"23.68"	"129.6"	"442.20000000000005"	"120.0"	"314"	"5.83"	"11.5"	"3.0"	"3.11"	"0.0"	"False"	"NE"	"67"	"415.0"	"No"	"Yes"	"41.0"	"174.7"	"86.0"	"29.7"	"160.6"	"93.0"	"13.65"	"155.3"	"108.0"	"6.99"	"13.4"	"1.0"	"3.62"	"0.0"	"False"
"KS"	"130"	"510.0"	"No"	"No"	"0.0"	"154.0"	"95.0"	"26.18"	"205.9"	"106.0"	"17.5"	"233.7"	"593.5999999999999"	"75.0"	"276"	"10.52"	"12.9"	"1.0"	"3.48"	"1.0"	"False"	"KS"	"186"	"510.0"	"No"	"No"	"0.0"	"137.8"	"97.0"	"23.43"	"187.7"	"118.0"	"15.95"	"146.4"	"85.0"	"6.59"	"8.7"	"6.0"	"2.35"	"1.0"	"False"
"NM"	"141"	"415.0"	"No"	"No"	"0.0"	"160.1"	"87.0"	"27.22"	"256.7"	"120.0"	"21.82"	"270.0"	"686.8"	"107.0"	"314"	"12.15"	"7.0"	"1.0"	"1.89"	"2.0"	"False"	"NM"	"178"	"415.0"	"No"	"Yes"	"35.0"	"175.4"	"88.0"	"29.82"	"190.0"	"65.0"	"16.15"	"138.7"	"94.0"	"6.24"	"10.5"	"3.0"	"2.84"	"2.0"	"False"
"AL"	"122"	"415.0"	"No"	"No"	"0.0"	"232.5"	"96.0"	"39.53"	"205.5"	"120.0"	"17.47"	"213.7"	"651.7"	"91.0"	"307"	"9.62"	"11.9"	"2.0"	"3.21"	"0.0"	"False"	"AL"	"85"	"415.0"	"No"	"No"	"0.0"	"210.3"	"66.0"	"35.75"	"195.8"	"76.0"	"16.64"	"221.6"	"82.0"	"9.97"	"11.2"	"7.0"	"3.02"	"1.0"	"False"
"VT"	"116"	"415.0"	"No"	"No"	"0.0"	"129.4"	"84.0"	"22.0"	"157.3"	"89.0"	"13.37"	"215.5"	"502.20000000000005"	"77.0"	"250"	"9.7"	"13.3"	"3.0"	"3.59"	"0.0"	"False"	"VT"	"195"	"415.0"	"No"	"Yes"	"36.0"	"231.7"	"110.0"	"39.39"	"225.1"	"88.0"	"19.13"	"201.7"	"89.0"	"9.08"	"12.1"	"2.0"	"3.27"	"0.0"	"False"
"MS"	"136"	"415.0"	"No"	"Yes"	"24.0"	"174.6"	"76.0"	"29.68"	"176.6"	"114.0"	"15.01"	"214.4"	"565.6"	"91.0"	"281"	"9.65"	"8.8"	"5.0"	"2.38"	"2.0"	"False"	"MS"	"120"	"415.0"	"No"	"No"	"0.0"	"131.7"	"99.0"	"22.39"	"163.1"	"109.0"	"13.86"	"201.1"	"116.0"	"9.05"	"10.7"	"3.0"	"2.89"	"1.0"	"False"
"AL"	"131"	"415.0"	"No"	"Yes"	"25.0"	"192.7"	"85.0"	"32.76"	"225.9"	"105.0"	"19.2"	"254.2"	"672.8"	"59.0"	"249"	"11.44"	"10.9"	"6.0"	"2.94"	"2.0"	"False"	"AL"	"148"	"415.0"	"No"	"Yes"	"21.0"	"262.9"	"135.0"	"44.69"	"149.5"	"96.0"	"12.71"	"140.5"	"109.0"	"6.32"	"8.1"	"4.0"	"2.19"	"1.0"	"False"
"DE"	"85"	"510.0"	"No"	"No"	"0.0"	"211.5"	"100.0"	"35.96"	"184.6"	"88.0"	"15.69"	"164.3"	"560.4000000000001"	"131.0"	"319"	"7.39"	"13.3"	"4.0"	"3.59"	"2.0"	"False"	"DE"	"129"	"510.0"	"No"	"No"	"0.0"	"334.3"	"118.0"	"56.83"	"192.1"	"104.0"	"16.33"	"191.0"	"83.0"	"8.59"	"10.4"	"6.0"	"2.81"	"0.0"	"True"
"AZ"	"109"	"415.0"	"Yes"	"No"	"0.0"	"268.4"	"85.0"	"45.63"	"150.6"	"131.0"	"12.8"	"297.9"	"716.9"	"84.0"	"300"	"13.41"	"9.7"	"8.0"	"2.62"	"2.0"	"True"	"AZ"	"88"	"415.0"	"No"	"No"	"0.0"	"172.8"	"81.0"	"29.38"	"193.4"	"90.0"	"16.44"	"89.6"	"107.0"	"4.03"	"12.8"	"5.0"	"3.46"	"2.0"	"False"
"AL"	"90"	"415.0"	"No"	"No"	"0.0"	"214.9"	"97.0"	"36.53"	"117.8"	"117.0"	"10.01"	"133.7"	"466.4"	"78.0"	"292"	"6.02"	"11.8"	"2.0"	"3.19"	"2.0"	"False"	"AL"	"85"	"415.0"	"No"	"No"	"0.0"	"210.3"	"66.0"	"35.75"	"195.8"	"76.0"	"16.64"	"221.6"	"82.0"	"9.97"	"11.2"	"7.0"	"3.02"	"1.0"	"False"
"CO"	"107"	"415.0"	"No"	"No"	"0.0"	"204.5"	"108.0"	"34.77"	"162.4"	"110.0"	"13.8"	"155.0"	"521.9"	"102.0"	"320"	"6.98"	"13.4"	"1.0"	"3.62"	"3.0"	"False"	"CO"	"103"	"415.0"	"No"	"Yes"	"37.0"	"153.5"	"78.0"	"26.1"	"241.9"	"108.0"	"20.56"	"244.7"	"110.0"	"11.01"	"10.6"	"3.0"	"2.86"	"1.0"	"False"
"TX"	"125"	"415.0"	"No"	"No"	"0.0"	"203.4"	"110.0"	"34.58"	"128.7"	"97.0"	"10.94"	"190.5"	"522.6"	"113.0"	"320"	"8.57"	"11.0"	"4.0"	"2.97"	"1.0"	"False"	"TX"	"121"	"415.0"	"No"	"Yes"	"31.0"	"263.1"	"70.0"	"44.73"	"279.3"	"118.0"	"23.74"	"127.1"	"143.0"	"5.72"	"9.7"	"4.0"	"2.62"	"5.0"	"False"
"ID"	"109"	"415.0"	"No"	"No"	"0.0"	"184.1"	"143.0"	"31.3"	"211.7"	"105.0"	"17.99"	"243.0"	"638.8"	"116.0"	"364"	"10.93"	"9.9"	"2.0"	"2.67"	"1.0"	"False"	"ID"	"77"	"415.0"	"No"	"No"	"0.0"	"251.8"	"72.0"	"42.81"	"205.7"	"126.0"	"17.48"	"275.2"	"109.0"	"12.38"	"9.8"	"7.0"	"2.65"	"2.0"	"True"
"VT"	"48"	"510.0"	"No"	"No"	"0.0"	"188.4"	"63.0"	"32.03"	"165.9"	"89.0"	"14.1"	"205.7"	"560.0"	"71.0"	"223"	"9.26"	"13.2"	"2.0"	"3.56"	"1.0"	"False"	"VT"	"119"	"510.0"	"No"	"No"	"0.0"	"190.4"	"74.0"	"32.37"	"215.6"	"113.0"	"18.33"	"161.2"	"111.0"	"7.25"	"10.0"	"1.0"	"2.7"	"2.0"	"False"
"NM"	"67"	"415.0"	"No"	"No"	"0.0"	"215.5"	"102.0"	"36.64"	"190.7"	"95.0"	"16.21"	"214.5"	"620.7"	"106.0"	"303"	"9.65"	"8.6"	"6.0"	"2.32"	"1.0"	"False"	"NM"	"183"	"415.0"	"No"	"No"	"0.0"	"190.0"	"100.0"	"32.3"	"246.6"	"78.0"	"20.96"	"304.2"	"107.0"	"13.69"	"9.5"	"4.0"	"2.57"	"1.0"	"False"
"GA"	"93"	"408.0"	"No"	"Yes"	"21.0"	"134.2"	"105.0"	"22.81"	"162.5"	"128.0"	"13.81"	"186.6"	"483.29999999999995"	"90.0"	"323"	"8.4"	"11.8"	"2.0"	"3.19"	"4.0"	"True"	"GA"	"131"	"408.0"	"No"	"No"	"0.0"	"197.0"	"79.0"	"33.49"	"201.0"	"114.0"	"17.09"	"151.2"	"111.0"	"6.8"	"11.6"	"5.0"	"3.13"	"1.0"	"False"
"CT"	"115"	"415.0"	"No"	"No"	"0.0"	"245.0"	"97.0"	"41.65"	"250.7"	"75.0"	"21.31"	"270.2"	"765.9"	"124.0"	"296"	"12.16"	"13.7"	"8.0"	"3.7"	"1.0"	"True"	"CT"	"124"	"415.0"	"No"	"No"	"0.0"	"131.8"	"82.0"	"22.41"	"284.3"	"119.0"	"24.17"	"305.5"	"101.0"	"13.75"	"11.3"	"2.0"	"3.05"	"1.0"	"False"
"TX"	"130"	"415.0"	"No"	"No"	"0.0"	"120.5"	"127.0"	"20.49"	"189.7"	"52.0"	"16.12"	"270.1"	"580.3"	"107.0"	"286"	"12.15"	"14.3"	"2.0"	"3.86"	"1.0"	"False"	"TX"	"120"	"415.0"	"No"	"No"	"0.0"	"203.3"	"108.0"	"34.56"	"259.9"	"66.0"	"22.09"	"115.9"	"103.0"	"5.22"	"7.8"	"2.0"	"2.11"	"3.0"	"False"
"DE"	"125"	"408.0"	"No"	"No"	"0.0"	"126.7"	"108.0"	"21.54"	"206.0"	"90.0"	"17.51"	"247.8"	"580.5"	"114.0"	"312"	"11.15"	"13.3"	"7.0"	"3.59"	"1.0"	"False"	"DE"	"139"	"408.0"	"No"	"No"	"0.0"	"139.0"	"110.0"	"23.63"	"132.9"	"93.0"	"11.3"	"272.0"	"120.0"	"12.24"	"12.1"	"1.0"	"3.27"	"0.0"	"False"
"DC"	"74"	"415.0"	"No"	"No"	"0.0"	"85.7"	"83.0"	"14.57"	"247.7"	"67.0"	"21.05"	"142.4"	"475.79999999999995"	"85.0"	"235"	"6.41"	"10.1"	"5.0"	"2.73"	"2.0"	"False"	"DC"	"148"	"415.0"	"No"	"Yes"	"11.0"	"252.9"	"129.0"	"42.99"	"284.3"	"88.0"	"24.17"	"262.8"	"99.0"	"11.83"	"12.3"	"1.0"	"3.32"	"1.0"	"False"
"AL"	"122"	"415.0"	"No"	"No"	"0.0"	"232.5"	"96.0"	"39.53"	"205.5"	"120.0"	"17.47"	"213.7"	"651.7"	"91.0"	"307"	"9.62"	"11.9"	"2.0"	"3.21"	"0.0"	"False"	"AL"	"76"	"415.0"	"No"	"No"	"0.0"	"179.2"	"85.0"	"30.46"	"222.9"	"66.0"	"18.95"	"188.2"	"113.0"	"8.47"	"12.4"	"2.0"	"3.35"	"0.0"	"False"
"DE"	"113"	"415.0"	"No"	"No"	"0.0"	"239.7"	"47.0"	"40.75"	"282.9"	"110.0"	"24.05"	"238.4"	"760.9999999999999"	"88.0"	"245"	"10.73"	"8.7"	"3.0"	"2.35"	"2.0"	"True"	"DE"	"90"	"415.0"	"No"	"No"	"0.0"	"198.5"	"124.0"	"33.75"	"266.6"	"100.0"	"22.66"	"243.3"	"80.0"	"10.95"	"8.0"	"7.0"	"2.16"	"2.0"	"False"
"UT"	"81"	"510.0"	"No"	"No"	"0.0"	"154.5"	"84.0"	"26.27"	"216.2"	"91.0"	"18.38"	"229.8"	"600.5"	"82.0"	"257"	"10.34"	"13.7"	"3.0"	"3.7"	"1.0"	"False"	"UT"	"103"	"510.0"	"No"	"Yes"	"36.0"	"87.2"	"92.0"	"14.82"	"169.3"	"110.0"	"14.39"	"166.7"	"80.0"	"7.5"	"10.9"	"5.0"	"2.94"	"6.0"	"True"
"OK"	"44"	"408.0"	"No"	"No"	"0.0"	"288.8"	"86.0"	"49.1"	"175.9"	"87.0"	"14.95"	"215.4"	"680.1"	"106.0"	"279"	"9.69"	"9.5"	"2.0"	"2.57"	"0.0"	"True"	"OK"	"101"	"408.0"	"No"	"No"	"0.0"	"89.7"	"118.0"	"15.25"	"260.1"	"79.0"	"22.11"	"170.1"	"93.0"	"7.65"	"13.5"	"11.0"	"3.65"	"5.0"	"True"
"AK"	"100"	"415.0"	"No"	"Yes"	"29.0"	"213.6"	"127.0"	"36.31"	"175.9"	"82.0"	"14.95"	"207.2"	"596.7"	"100.0"	"309"	"9.32"	"8.9"	"3.0"	"2.4"	"1.0"	"False"	"AK"	"132"	"415.0"	"No"	"Yes"	"39.0"	"175.7"	"93.0"	"29.87"	"187.2"	"94.0"	"15.91"	"225.5"	"118.0"	"10.15"	"8.6"	"3.0"	"2.32"	"2.0"	"False"
"OK"	"52"	"415.0"	"No"	"No"	"0.0"	"124.9"	"131.0"	"21.23"	"300.5"	"118.0"	"25.54"	"192.5"	"617.9"	"106.0"	"355"	"8.66"	"11.6"	"4.0"	"3.13"	"2.0"	"False"	"OK"	"123"	"415.0"	"No"	"Yes"	"27.0"	"198.7"	"127.0"	"33.78"	"249.0"	"105.0"	"21.17"	"173.2"	"124.0"	"7.79"	"12.5"	"5.0"	"3.38"	"1.0"	"False"
"AR"	"98"	"415.0"	"No"	"No"	"0.0"	"227.1"	"116.0"	"38.61"	"120.5"	"103.0"	"10.24"	"117.0"	"464.6"	"102.0"	"321"	"5.27"	"4.7"	"4.0"	"1.27"	"5.0"	"True"	"AR"	"77"	"415.0"	"No"	"Yes"	"23.0"	"209.7"	"73.0"	"35.65"	"183.6"	"63.0"	"15.61"	"205.5"	"111.0"	"9.25"	"7.1"	"3.0"	"1.92"	"2.0"	"False"
"WY"	"124"	"415.0"	"No"	"No"	"0.0"	"178.3"	"102.0"	"30.31"	"235.0"	"120.0"	"19.98"	"239.7"	"653.0"	"119.0"	"341"	"10.79"	"10.9"	"1.0"	"2.94"	"3.0"	"False"	"WY"	"16"	"415.0"	"No"	"No"	"0.0"	"174.7"	"83.0"	"29.7"	"280.8"	"122.0"	"23.87"	"171.7"	"80.0"	"7.73"	"10.5"	"8.0"	"2.84"	"5.0"	"False"
"AL"	"8"	"415.0"	"No"	"Yes"	"36.0"	"242.9"	"67.0"	"41.29"	"170.9"	"59.0"	"14.53"	"177.3"	"591.1"	"130.0"	"256"	"7.98"	"4.8"	"12.0"	"1.3"	"1.0"	"False"	"AL"	"76"	"415.0"	"No"	"No"	"0.0"	"179.2"	"85.0"	"30.46"	"222.9"	"66.0"	"18.95"	"188.2"	"113.0"	"8.47"	"12.4"	"2.0"	"3.35"	"0.0"	"False"
"AR"	"95"	"415.0"	"No"	"No"	"0.0"	"69.4"	"79.0"	"11.8"	"190.8"	"109.0"	"16.22"	"219.9"	"480.1"	"102.0"	"290"	"9.9"	"8.9"	"5.0"	"2.4"	"0.0"	"False"	"AR"	"77"	"415.0"	"No"	"Yes"	"23.0"	"209.7"	"73.0"	"35.65"	"183.6"	"63.0"	"15.61"	"205.5"	"111.0"	"9.25"	"7.1"	"3.0"	"1.92"	"2.0"	"False"
"CA"	"96"	"510.0"	"No"	"Yes"	"31.0"	"183.4"	"126.0"	"31.18"	"195.5"	"106.0"	"16.62"	"180.1"	"559.0"	"93.0"	"325"	"8.1"	"10.5"	"5.0"	"2.84"	"1.0"	"False"	"CA"	"75"	"510.0"	"No"	"Yes"	"38.0"	"163.6"	"132.0"	"27.81"	"146.7"	"113.0"	"12.47"	"345.8"	"115.0"	"15.56"	"13.1"	"3.0"	"3.54"	"3.0"	"False"
