"KY"	"39"	"415"	"No"	"No"	"0.0"	"295.4"	"126.0"	"50.22"	"232.1"	"117.0"	"19.73"	"204.4"	"731.9"	"123.0"	"366.0"	"9.2"	"11.5"	"2.0"	"3.11"	"1.0"	"True"	"KY"	"45"	"415"	"No"	"Yes"	"22.0"	"196.6"	"84.0"	"33.42"	"313.2"	"92.0"	"26.62"	"163.3"	"108.0"	"7.35"	"11.9"	"3.0"	"3.21"	"0.0"	"False"
"WA"	"103"	"415"	"No"	"No"	"0.0"	"204.9"	"107.0"	"34.83"	"135.2"	"102.0"	"11.49"	"208.2"	"548.3"	"106.0"	"315.0"	"9.37"	"10.4"	"3.0"	"2.81"	"5.0"	"False"	"WA"	"132"	"415"	"No"	"No"	"0.0"	"240.1"	"115.0"	"40.82"	"180.4"	"91.0"	"15.33"	"133.4"	"122.0"	"6.0"	"8.0"	"6.0"	"2.16"	"3.0"	"False"
"NY"	"117"	"415"	"No"	"No"	"0.0"	"144.6"	"115.0"	"24.58"	"258.8"	"66.0"	"22.0"	"253.2"	"656.5999999999999"	"113.0"	"294.0"	"11.39"	"7.4"	"9.0"	"2.0"	"2.0"	"False"	"NY"	"209"	"415"	"No"	"No"	"0.0"	"153.7"	"105.0"	"26.13"	"188.6"	"87.0"	"16.03"	"200.8"	"95.0"	"9.04"	"10.7"	"2.0"	"2.89"	"0.0"	"False"
"MN"	"59"	"408"	"No"	"Yes"	"32.0"	"211.9"	"120.0"	"36.02"	"202.9"	"136.0"	"17.25"	"213.5"	"628.3"	"95.0"	"351.0"	"9.61"	"8.8"	"5.0"	"2.38"	"1.0"	"False"	"MN"	"99"	"408"	"No"	"No"	"0.0"	"128.8"	"86.0"	"21.9"	"203.9"	"105.0"	"17.33"	"282.6"	"131.0"	"12.72"	"14.1"	"4.0"	"3.81"	"2.0"	"False"
"OH"	"136"	"415"	"No"	"Yes"	"31.0"	"143.1"	"88.0"	"24.33"	"236.6"	"65.0"	"20.11"	"227.8"	"607.5"	"120.0"	"273.0"	"10.25"	"11.4"	"5.0"	"3.08"	"2.0"	"False"	"OH"	"144"	"415"	"No"	"Yes"	"18.0"	"106.4"	"109.0"	"18.09"	"108.1"	"113.0"	"9.19"	"208.4"	"111.0"	"9.38"	"10.1"	"5.0"	"2.73"	"1.0"	"False"
"PA"	"128"	"408"	"Yes"	"No"	"0.0"	"245.2"	"112.0"	"41.68"	"101.5"	"101.0"	"8.63"	"152.3"	"499.0"	"116.0"	"329.0"	"6.85"	"10.7"	"5.0"	"2.89"	"0.0"	"False"	"PA"	"134"	"408"	"No"	"No"	"0.0"	"205.3"	"122.0"	"34.9"	"240.5"	"155.0"	"20.44"	"179.1"	"107.0"	"8.06"	"5.0"	"9.0"	"1.35"	"1.0"	"False"
"OR"	"61"	"415"	"No"	"No"	"0.0"	"234.2"	"76.0"	"39.81"	"216.7"	"108.0"	"18.42"	"130.6"	"581.5"	"122.0"	"306.0"	"5.88"	"13.9"	"2.0"	"3.75"	"1.0"	"False"	"OR"	"81"	"415"	"No"	"No"	"0.0"	"324.7"	"48.0"	"55.2"	"236.4"	"82.0"	"20.09"	"187.6"	"78.0"	"8.44"	"13.1"	"5.0"	"3.54"	"0.0"	"True"
"VT"	"122"	"415"	"No"	"No"	"0.0"	"136.7"	"115.0"	"23.24"	"243.1"	"137.0"	"20.66"	"188.9"	"568.6999999999999"	"110.0"	"362.0"	"8.5"	"8.6"	"4.0"	"2.32"	"0.0"	"False"	"VT"	"195"	"415"	"No"	"Yes"	"36.0"	"231.7"	"110.0"	"39.39"	"225.1"	"88.0"	"19.13"	"201.7"	"89.0"	"9.08"	"12.1"	"2.0"	"3.27"	"0.0"	"False"
"VA"	"90"	"415"	"No"	"No"	"0.0"	"102.0"	"118.0"	"17.34"	"113.3"	"134.0"	"9.63"	"188.6"	"403.9"	"105.0"	"357.0"	"8.49"	"11.4"	"3.0"	"3.08"	"2.0"	"False"	"VA"	"121"	"415"	"No"	"No"	"0.0"	"134.1"	"112.0"	"22.8"	"195.1"	"104.0"	"16.58"	"159.6"	"139.0"	"7.18"	"10.5"	"2.0"	"2.84"	"2.0"	"False"
"ID"	"82"	"415"	"No"	"No"	"0.0"	"266.9"	"83.0"	"45.37"	"229.7"	"74.0"	"19.52"	"251.7"	"748.3"	"99.0"	"256.0"	"11.33"	"11.0"	"6.0"	"2.97"	"3.0"	"True"	"ID"	"83"	"415"	"Yes"	"Yes"	"32.0"	"94.7"	"111.0"	"16.1"	"154.4"	"98.0"	"13.12"	"200.4"	"109.0"	"9.02"	"10.6"	"6.0"	"2.86"	"2.0"	"False"
"UT"	"105"	"415"	"No"	"No"	"0.0"	"106.4"	"71.0"	"18.09"	"240.1"	"83.0"	"20.41"	"147.7"	"494.2"	"114.0"	"268.0"	"6.65"	"5.3"	"4.0"	"1.43"	"6.0"	"True"	"UT"	"44"	"415"	"No"	"No"	"0.0"	"202.6"	"89.0"	"34.44"	"163.0"	"96.0"	"13.86"	"268.1"	"151.0"	"12.06"	"8.3"	"3.0"	"2.24"	"0.0"	"False"
"WV"	"125"	"415"	"No"	"No"	"0.0"	"206.0"	"128.0"	"35.02"	"198.1"	"71.0"	"16.84"	"135.9"	"540.0"	"116.0"	"315.0"	"6.12"	"13.2"	"3.0"	"3.56"	"0.0"	"False"	"WV"	"104"	"415"	"No"	"No"	"0.0"	"225.9"	"123.0"	"38.4"	"162.8"	"106.0"	"13.84"	"272.1"	"85.0"	"12.24"	"10.1"	"4.0"	"2.73"	"1.0"	"False"
"RI"	"46"	"408"	"No"	"No"	"0.0"	"40.4"	"105.0"	"6.87"	"172.4"	"83.0"	"14.65"	"145.1"	"357.9"	"89.0"	"277.0"	"6.53"	"9.0"	"2.0"	"2.43"	"2.0"	"False"	"RI"	"121"	"408"	"No"	"No"	"0.0"	"170.4"	"108.0"	"28.97"	"350.5"	"68.0"	"29.79"	"297.0"	"87.0"	"13.37"	"11.2"	"3.0"	"3.02"	"0.0"	"True"
"WY"	"124"	"415"	"No"	"No"	"0.0"	"178.3"	"102.0"	"30.31"	"235.0"	"120.0"	"19.98"	"239.7"	"653.0"	"119.0"	"341.0"	"10.79"	"10.9"	"1.0"	"2.94"	"3.0"	"False"	"WY"	"111"	"415"	"No"	"No"	"0.0"	"146.2"	"55.0"	"24.85"	"261.5"	"83.0"	"22.23"	"163.2"	"116.0"	"7.34"	"8.7"	"3.0"	"2.35"	"3.0"	"False"
"ME"	"112"	"415"	"No"	"No"	"0.0"	"185.4"	"114.0"	"31.52"	"191.4"	"119.0"	"16.27"	"144.0"	"520.8"	"78.0"	"311.0"	"6.48"	"10.0"	"11.0"	"2.7"	"2.0"	"False"	"ME"	"175"	"415"	"No"	"No"	"0.0"	"132.0"	"95.0"	"22.44"	"231.2"	"74.0"	"19.65"	"313.4"	"108.0"	"14.1"	"8.7"	"10.0"	"2.35"	"1.0"	"False"
"WY"	"122"	"415"	"No"	"No"	"0.0"	"119.3"	"93.0"	"20.28"	"223.9"	"103.0"	"19.03"	"211.9"	"555.1"	"122.0"	"318.0"	"9.54"	"8.7"	"4.0"	"2.35"	"2.0"	"False"	"WY"	"111"	"415"	"No"	"No"	"0.0"	"146.2"	"55.0"	"24.85"	"261.5"	"83.0"	"22.23"	"163.2"	"116.0"	"7.34"	"8.7"	"3.0"	"2.35"	"3.0"	"False"
"TX"	"66"	"415"	"No"	"Yes"	"35.0"	"190.8"	"100.0"	"32.44"	"261.3"	"93.0"	"22.21"	"209.5"	"661.6"	"108.0"	"301.0"	"9.43"	"8.9"	"6.0"	"2.4"	"0.0"	"False"	"TX"	"126"	"415"	"No"	"No"	"0.0"	"190.9"	"143.0"	"32.45"	"149.7"	"72.0"	"12.72"	"191.4"	"87.0"	"8.61"	"13.0"	"3.0"	"3.51"	"1.0"	"False"
"NE"	"76"	"415"	"No"	"No"	"0.0"	"272.7"	"97.0"	"46.36"	"236.4"	"95.0"	"20.09"	"235.5"	"744.6"	"105.0"	"297.0"	"10.6"	"7.7"	"2.0"	"2.08"	"0.0"	"True"	"NE"	"117"	"415"	"No"	"No"	"0.0"	"102.8"	"119.0"	"17.48"	"206.7"	"91.0"	"17.57"	"299.0"	"105.0"	"13.46"	"10.1"	"7.0"	"2.73"	"1.0"	"False"
"NE"	"66"	"415"	"No"	"No"	"0.0"	"34.0"	"133.0"	"5.78"	"278.6"	"61.0"	"23.68"	"129.6"	"442.20000000000005"	"120.0"	"314.0"	"5.83"	"11.5"	"3.0"	"3.11"	"0.0"	"False"	"NE"	"67"	"415"	"No"	"Yes"	"41.0"	"174.7"	"86.0"	"29.7"	"160.6"	"93.0"	"13.65"	"155.3"	"108.0"	"6.99"	"13.4"	"1.0"	"3.62"	"0.0"	"False"
"KS"	"130"	"510"	"No"	"No"	"0.0"	"154.0"	"95.0"	"26.18"	"205.9"	"106.0"	"17.5"	"233.7"	"593.5999999999999"	"75.0"	"276.0"	"10.52"	"12.9"	"1.0"	"3.48"	"1.0"	"False"	"KS"	"186"	"510"	"No"	"No"	"0.0"	"137.8"	"97.0"	"23.43"	"187.7"	"118.0"	"15.95"	"146.4"	"85.0"	"6.59"	"8.7"	"6.0"	"2.35"	"1.0"	"False"
"NM"	"182"	"415"	"No"	"No"	"0.0"	"69.1"	"114.0"	"11.75"	"230.3"	"109.0"	"19.58"	"256.7"	"556.0999999999999"	"96.0"	"319.0"	"11.55"	"6.5"	"4.0"	"1.76"	"0.0"	"False"	"NM"	"178"	"415"	"No"	"Yes"	"35.0"	"175.4"	"88.0"	"29.82"	"190.0"	"65.0"	"16.15"	"138.7"	"94.0"	"6.24"	"10.5"	"3.0"	"2.84"	"2.0"	"False"
"AL"	"71"	"415"	"No"	"No"	"0.0"	"103.3"	"103.0"	"17.56"	"138.5"	"79.0"	"11.77"	"164.8"	"406.6"	"98.0"	"280.0"	"7.42"	"9.0"	"2.0"	"2.43"	"2.0"	"False"	"AL"	"85"	"415"	"No"	"No"	"0.0"	"210.3"	"66.0"	"35.75"	"195.8"	"76.0"	"16.64"	"221.6"	"82.0"	"9.97"	"11.2"	"7.0"	"3.02"	"1.0"	"False"
"ND"	"79"	"408"	"No"	"No"	"0.0"	"205.7"	"123.0"	"34.97"	"214.5"	"108.0"	"18.23"	"226.1"	"646.3"	"106.0"	"337.0"	"10.17"	"6.7"	"18.0"	"1.81"	"1.0"	"False"	"ND"	"177"	"408"	"No"	"No"	"0.0"	"189.5"	"99.0"	"32.22"	"176.3"	"117.0"	"14.99"	"225.9"	"112.0"	"10.17"	"14.2"	"2.0"	"3.83"	"1.0"	"False"
"MS"	"136"	"415"	"No"	"Yes"	"24.0"	"174.6"	"76.0"	"29.68"	"176.6"	"114.0"	"15.01"	"214.4"	"565.6"	"91.0"	"281.0"	"9.65"	"8.8"	"5.0"	"2.38"	"2.0"	"False"	"MS"	"120"	"415"	"No"	"No"	"0.0"	"131.7"	"99.0"	"22.39"	"163.1"	"109.0"	"13.86"	"201.1"	"116.0"	"9.05"	"10.7"	"3.0"	"2.89"	"1.0"	"False"
"AL"	"144"	"415"	"No"	"No"	"0.0"	"177.5"	"93.0"	"30.18"	"287.4"	"75.0"	"24.43"	"180.5"	"645.4"	"118.0"	"286.0"	"8.12"	"11.9"	"3.0"	"3.21"	"2.0"	"False"	"AL"	"148"	"415"	"No"	"Yes"	"21.0"	"262.9"	"135.0"	"44.69"	"149.5"	"96.0"	"12.71"	"140.5"	"109.0"	"6.32"	"8.1"	"4.0"	"2.19"	"1.0"	"False"
"DE"	"97"	"510"	"No"	"No"	"0.0"	"225.1"	"90.0"	"38.27"	"279.5"	"127.0"	"23.76"	"233.8"	"738.4000000000001"	"103.0"	"320.0"	"10.52"	"8.8"	"4.0"	"2.38"	"0.0"	"True"	"DE"	"129"	"510"	"No"	"No"	"0.0"	"334.3"	"118.0"	"56.83"	"192.1"	"104.0"	"16.33"	"191.0"	"83.0"	"8.59"	"10.4"	"6.0"	"2.81"	"0.0"	"True"
"AZ"	"100"	"415"	"No"	"No"	"0.0"	"188.5"	"152.0"	"32.05"	"148.3"	"115.0"	"12.61"	"179.8"	"516.6"	"88.0"	"355.0"	"8.09"	"15.2"	"5.0"	"4.1"	"2.0"	"False"	"AZ"	"88"	"415"	"No"	"No"	"0.0"	"172.8"	"81.0"	"29.38"	"193.4"	"90.0"	"16.44"	"89.6"	"107.0"	"4.03"	"12.8"	"5.0"	"3.46"	"2.0"	"False"
"AL"	"122"	"415"	"No"	"No"	"0.0"	"232.5"	"96.0"	"39.53"	"205.5"	"120.0"	"17.47"	"213.7"	"651.7"	"91.0"	"307.0"	"9.62"	"11.9"	"2.0"	"3.21"	"0.0"	"False"	"AL"	"85"	"415"	"No"	"No"	"0.0"	"210.3"	"66.0"	"35.75"	"195.8"	"76.0"	"16.64"	"221.6"	"82.0"	"9.97"	"11.2"	"7.0"	"3.02"	"1.0"	"False"
"CO"	"118"	"415"	"No"	"Yes"	"36.0"	"294.9"	"106.0"	"50.13"	"165.7"	"115.0"	"14.08"	"189.2"	"649.8"	"63.0"	"284.0"	"8.51"	"9.8"	"5.0"	"2.65"	"3.0"	"False"	"CO"	"103"	"415"	"No"	"Yes"	"37.0"	"153.5"	"78.0"	"26.1"	"241.9"	"108.0"	"20.56"	"244.7"	"110.0"	"11.01"	"10.6"	"3.0"	"2.86"	"1.0"	"False"
"TX"	"28"	"415"	"No"	"No"	"0.0"	"159.7"	"79.0"	"27.15"	"216.7"	"131.0"	"18.42"	"206.7"	"583.0999999999999"	"116.0"	"326.0"	"9.3"	"9.3"	"3.0"	"2.51"	"2.0"	"False"	"TX"	"121"	"415"	"No"	"Yes"	"31.0"	"263.1"	"70.0"	"44.73"	"279.3"	"118.0"	"23.74"	"127.1"	"143.0"	"5.72"	"9.7"	"4.0"	"2.62"	"5.0"	"False"
"ID"	"88"	"415"	"No"	"No"	"0.0"	"55.6"	"65.0"	"9.45"	"242.7"	"121.0"	"20.63"	"176.3"	"474.6"	"134.0"	"320.0"	"7.93"	"11.3"	"4.0"	"3.05"	"0.0"	"False"	"ID"	"77"	"415"	"No"	"No"	"0.0"	"251.8"	"72.0"	"42.81"	"205.7"	"126.0"	"17.48"	"275.2"	"109.0"	"12.38"	"9.8"	"7.0"	"2.65"	"2.0"	"True"
"VT"	"95"	"510"	"No"	"No"	"0.0"	"203.4"	"96.0"	"34.58"	"168.6"	"61.0"	"14.33"	"173.0"	"545.0"	"105.0"	"262.0"	"7.79"	"13.7"	"3.0"	"3.7"	"2.0"	"False"	"VT"	"119"	"510"	"No"	"No"	"0.0"	"190.4"	"74.0"	"32.37"	"215.6"	"113.0"	"18.33"	"161.2"	"111.0"	"7.25"	"10.0"	"1.0"	"2.7"	"2.0"	"False"
"NM"	"67"	"415"	"No"	"No"	"0.0"	"215.5"	"102.0"	"36.64"	"190.7"	"95.0"	"16.21"	"214.5"	"620.7"	"106.0"	"303.0"	"9.65"	"8.6"	"6.0"	"2.32"	"1.0"	"False"	"NM"	"183"	"415"	"No"	"No"	"0.0"	"190.0"	"100.0"	"32.3"	"246.6"	"78.0"	"20.96"	"304.2"	"107.0"	"13.69"	"9.5"	"4.0"	"2.57"	"1.0"	"False"
"GA"	"64"	"408"	"No"	"No"	"0.0"	"124.1"	"117.0"	"21.1"	"192.8"	"108.0"	"16.39"	"162.9"	"479.79999999999995"	"84.0"	"309.0"	"7.33"	"6.4"	"5.0"	"1.73"	"3.0"	"False"	"GA"	"131"	"408"	"No"	"No"	"0.0"	"197.0"	"79.0"	"33.49"	"201.0"	"114.0"	"17.09"	"151.2"	"111.0"	"6.8"	"11.6"	"5.0"	"3.13"	"1.0"	"False"
"CT"	"95"	"415"	"No"	"No"	"0.0"	"198.4"	"113.0"	"33.73"	"235.9"	"144.0"	"20.05"	"325.6"	"759.9000000000001"	"99.0"	"356.0"	"14.65"	"10.1"	"3.0"	"2.73"	"0.0"	"False"	"CT"	"124"	"415"	"No"	"No"	"0.0"	"131.8"	"82.0"	"22.41"	"284.3"	"119.0"	"24.17"	"305.5"	"101.0"	"13.75"	"11.3"	"2.0"	"3.05"	"1.0"	"False"
"TX"	"98"	"415"	"No"	"No"	"0.0"	"217.2"	"121.0"	"36.92"	"303.4"	"73.0"	"25.79"	"197.1"	"717.6999999999999"	"71.0"	"265.0"	"8.87"	"12.4"	"2.0"	"3.35"	"0.0"	"True"	"TX"	"120"	"415"	"No"	"No"	"0.0"	"203.3"	"108.0"	"34.56"	"259.9"	"66.0"	"22.09"	"115.9"	"103.0"	"5.22"	"7.8"	"2.0"	"2.11"	"3.0"	"False"
"DE"	"62"	"408"	"No"	"No"	"0.0"	"182.3"	"101.0"	"30.99"	"328.2"	"93.0"	"27.9"	"245.0"	"755.5"	"131.0"	"325.0"	"11.03"	"11.2"	"1.0"	"3.02"	"2.0"	"False"	"DE"	"139"	"408"	"No"	"No"	"0.0"	"139.0"	"110.0"	"23.63"	"132.9"	"93.0"	"11.3"	"272.0"	"120.0"	"12.24"	"12.1"	"1.0"	"3.27"	"0.0"	"False"
"DC"	"148"	"415"	"No"	"Yes"	"38.0"	"209.2"	"110.0"	"35.56"	"116.6"	"73.0"	"9.91"	"109.6"	"435.4"	"105.0"	"288.0"	"4.93"	"16.5"	"4.0"	"4.46"	"2.0"	"False"	"DC"	"148"	"415"	"No"	"Yes"	"11.0"	"252.9"	"129.0"	"42.99"	"284.3"	"88.0"	"24.17"	"262.8"	"99.0"	"11.83"	"12.3"	"1.0"	"3.32"	"1.0"	"False"
"AL"	"67"	"415"	"No"	"Yes"	"28.0"	"95.0"	"94.0"	"16.15"	"291.2"	"73.0"	"24.75"	"159.6"	"545.8"	"114.0"	"281.0"	"7.18"	"10.0"	"2.0"	"2.7"	"2.0"	"False"	"AL"	"76"	"415"	"No"	"No"	"0.0"	"179.2"	"85.0"	"30.46"	"222.9"	"66.0"	"18.95"	"188.2"	"113.0"	"8.47"	"12.4"	"2.0"	"3.35"	"0.0"	"False"
"DE"	"113"	"415"	"No"	"No"	"0.0"	"239.7"	"47.0"	"40.75"	"282.9"	"110.0"	"24.05"	"238.4"	"760.9999999999999"	"88.0"	"245.0"	"10.73"	"8.7"	"3.0"	"2.35"	"2.0"	"True"	"DE"	"90"	"415"	"No"	"No"	"0.0"	"198.5"	"124.0"	"33.75"	"266.6"	"100.0"	"22.66"	"243.3"	"80.0"	"10.95"	"8.0"	"7.0"	"2.16"	"2.0"	"False"
"UT"	"144"	"510"	"No"	"Yes"	"37.0"	"219.9"	"102.0"	"37.38"	"222.1"	"77.0"	"18.88"	"118.5"	"560.5"	"111.0"	"290.0"	"5.33"	"10.0"	"4.0"	"2.7"	"1.0"	"False"	"UT"	"103"	"510"	"No"	"Yes"	"36.0"	"87.2"	"92.0"	"14.82"	"169.3"	"110.0"	"14.39"	"166.7"	"80.0"	"7.5"	"10.9"	"5.0"	"2.94"	"6.0"	"True"
"OK"	"160"	"408"	"No"	"No"	"0.0"	"166.4"	"117.0"	"28.29"	"317.0"	"129.0"	"26.95"	"160.4"	"643.8"	"121.0"	"367.0"	"7.22"	"10.0"	"2.0"	"2.7"	"1.0"	"False"	"OK"	"101"	"408"	"No"	"No"	"0.0"	"89.7"	"118.0"	"15.25"	"260.1"	"79.0"	"22.11"	"170.1"	"93.0"	"7.65"	"13.5"	"11.0"	"3.65"	"5.0"	"True"
"MS"	"193"	"415"	"No"	"No"	"0.0"	"170.9"	"124.0"	"29.05"	"132.3"	"95.0"	"11.25"	"112.9"	"416.1"	"89.0"	"308.0"	"5.08"	"11.6"	"3.0"	"3.13"	"1.0"	"False"	"MS"	"114"	"415"	"No"	"Yes"	"34.0"	"154.4"	"109.0"	"26.25"	"221.4"	"142.0"	"18.82"	"208.5"	"103.0"	"9.38"	"10.3"	"5.0"	"2.78"	"0.0"	"False"
"MA"	"128"	"415"	"No"	"No"	"0.0"	"195.6"	"99.0"	"33.25"	"267.8"	"120.0"	"22.76"	"164.9"	"628.3"	"76.0"	"295.0"	"7.42"	"16.0"	"2.0"	"4.32"	"0.0"	"False"	"MA"	"34"	"415"	"No"	"No"	"0.0"	"293.7"	"89.0"	"49.93"	"272.5"	"71.0"	"23.16"	"178.2"	"76.0"	"8.02"	"11.0"	"10.0"	"2.97"	"2.0"	"True"
"AR"	"33"	"415"	"Yes"	"No"	"0.0"	"164.0"	"99.0"	"27.88"	"153.1"	"102.0"	"13.01"	"123.8"	"440.90000000000003"	"104.0"	"305.0"	"5.57"	"6.4"	"4.0"	"1.73"	"0.0"	"False"	"AR"	"77"	"415"	"No"	"Yes"	"23.0"	"209.7"	"73.0"	"35.65"	"183.6"	"63.0"	"15.61"	"205.5"	"111.0"	"9.25"	"7.1"	"3.0"	"1.92"	"2.0"	"False"
"WY"	"122"	"415"	"No"	"No"	"0.0"	"119.3"	"93.0"	"20.28"	"223.9"	"103.0"	"19.03"	"211.9"	"555.1"	"122.0"	"318.0"	"9.54"	"8.7"	"4.0"	"2.35"	"2.0"	"False"	"WY"	"16"	"415"	"No"	"No"	"0.0"	"174.7"	"83.0"	"29.7"	"280.8"	"122.0"	"23.87"	"171.7"	"80.0"	"7.73"	"10.5"	"8.0"	"2.84"	"5.0"	"False"
"AL"	"137"	"415"	"No"	"No"	"0.0"	"104.7"	"115.0"	"17.8"	"249.8"	"144.0"	"21.23"	"192.3"	"546.8"	"99.0"	"358.0"	"8.65"	"8.9"	"2.0"	"2.4"	"1.0"	"False"	"AL"	"76"	"415"	"No"	"No"	"0.0"	"179.2"	"85.0"	"30.46"	"222.9"	"66.0"	"18.95"	"188.2"	"113.0"	"8.47"	"12.4"	"2.0"	"3.35"	"0.0"	"False"
"AR"	"85"	"415"	"No"	"No"	"0.0"	"96.7"	"97.0"	"16.44"	"193.8"	"95.0"	"16.47"	"171.7"	"462.2"	"88.0"	"280.0"	"7.73"	"9.7"	"3.0"	"2.62"	"2.0"	"False"	"AR"	"77"	"415"	"No"	"Yes"	"23.0"	"209.7"	"73.0"	"35.65"	"183.6"	"63.0"	"15.61"	"205.5"	"111.0"	"9.25"	"7.1"	"3.0"	"1.92"	"2.0"	"False"
"CA"	"120"	"510"	"No"	"No"	"0.0"	"134.8"	"94.0"	"22.92"	"204.1"	"106.0"	"17.35"	"238.4"	"577.3"	"109.0"	"309.0"	"10.73"	"6.7"	"8.0"	"1.81"	"1.0"	"False"	"CA"	"75"	"510"	"No"	"Yes"	"38.0"	"163.6"	"132.0"	"27.81"	"146.7"	"113.0"	"12.47"	"345.8"	"115.0"	"15.56"	"13.1"	"3.0"	"3.54"	"3.0"	"False"
"MN"	"138"	"415"	"No"	"No"	"0.0"	"194.3"	"83.0"	"33.03"	"189.9"	"97.0"	"16.14"	"232.2"	"616.4000000000001"	"102.0"	"282.0"	"10.45"	"9.0"	"3.0"	"2.43"	"5.0"	"False"	"MN"	"81"	"415"	"No"	"No"	"0.0"	"198.4"	"93.0"	"33.73"	"210.9"	"108.0"	"17.93"	"193.3"	"71.0"	"8.7"	"10.4"	"6.0"	"2.81"	"2.0"	"False"
